timestamp,open,high,low,close,volume
4/12/2009,125.12,128.9,124.92,127.25,30307700
11/12/2009,126.88,129.77,126.11,129.68,29242700
18/12/2009,129.65,129.98,127,127.91,34452500
24/12/2009,127.8,130.57,127.68,130.57,18700700
31/12/2009,130.99,132.85,130.68,130.9,18075000
8/1/2010,131.18,132.97,128.91,130.85,28639800
15/1/2010,131.06,132.89,128.67,131.78,35873500
22/1/2010,131.63,134.25,125.37,125.5,48810900
29/1/2010,126.33,127.75,121.9,122.39,42786400
5/2/2010,123.23,126.07,121.83,122.97,35063800
12/2/2010,123.15,124.2,121.61,124,30088800
19/2/2010,124.91,128.06,124.11,127.19,24433700
26/2/2010,127.3,128.27,125.57,127.16,23624900
5/3/2010,127.5,129.09,125.47,127.25,29153500
12/3/2010,127.06,128.37,125.2,127.94,33736000
19/3/2010,127.4,128.93,126.78,127.71,32679700
26/3/2010,127.11,130.73,126.57,129.26,31453700
1/4/2010,129.3,129.95,127.55,128.25,17954900
9/4/2010,128.38,129.8,127.12,128.76,24394000
16/4/2010,128.57,132.17,127.84,130.63,35328700
23/4/2010,130.38,132.28,127.77,129.99,46345200
30/4/2010,129.76,132,128.71,129,35378000
7/5/2010,129.39,130.14,116,122.1,43103500
14/5/2010,126.27,133.1,125.06,131.19,52007600
21/5/2010,130.68,131.99,121.4,125.42,52738700
28/5/2010,125.26,126.39,121.47,125.26,40594400
4/6/2010,124.69,128.22,124.2,125.28,31155200
11/6/2010,125.57,128.8,122.82,128.45,36446000
18/6/2010,128.5,131.25,128.34,130.15,34958900
25/6/2010,131.42,131.94,127.12,127.12,35729700
2/7/2010,127.65,129.47,120.61,121.86,39925900
9/7/2010,123.58,128.2,122.17,127.96,22776300
16/7/2010,127.37,131.6,127.16,128.03,30691500
23/7/2010,128.67,130.38,122.93,128.38,45328500
30/7/2010,128.18,129.5,127.04,128.4,29087100
6/8/2010,129.25,131.98,128.76,130.14,26753600
13/8/2010,130.79,132.49,127.33,127.87,27721100
20/8/2010,127.47,130.195,126.96,127.5,24839400
27/8/2010,127.57,128.03,122.42,124.73,28851700
3/9/2010,125.08,127.6,122.28,127.58,25097500
10/9/2010,126.99,128.29,125.39,127.99,16686200
17/9/2010,128.63,130.6,128.43,130.19,29966700
24/9/2010,130.24,134.15,130.11,134.11,28357000
1/10/2010,133.51,136.28,133.51,135.64,30834900
8/10/2010,135.23,139.09,134.39,138.85,26027000
15/10/2010,138.79,142.1,138.27,141.06,31299400
22/10/2010,140.9,143.03,136.7,139.67,41753800
29/10/2010,140.42,144,138.53,143.6,32583300
5/11/2010,143.64,146.93,142.32,146.92,27101400
12/11/2010,145.35,147.53,143.35,143.74,24816000
19/11/2010,143.89,145.35,141.18,145.05,24207800
26/11/2010,144,146.44,142.33,143.9,15256400
3/12/2010,143.53,145.85,141.28,145.38,28622500
10/12/2010,144.54,146.2999,143.52,144.82,21020900
17/12/2010,145.14,146.01,144.15,145,28194800
23/12/2010,145.39,146.4,144.33,145.89,13585400
31/12/2010,145.12,147.5,145,146.76,14684300
7/1/2011,147.21,148.86,146.64,147.93,23486200
14/1/2011,147.58,150,146.75,150,19878500
21/1/2011,149.82,156.78,149.38,155.5,35766800
28/1/2011,155.42,164.35,155.33,159.21,32502900
4/2/2011,159.18,164.2,158.68,164,25371100
11/2/2011,164.08,166.25,163.18,163.85,26097300
18/2/2011,164.18,164.84,162.52,164.84,18590000
25/2/2011,163.57,164.26,159.03,162.28,21433300
4/3/2011,162.36,164.31,159.41,161.83,21537300
11/3/2011,161.6,167.72,158.85,162.43,31095800
18/3/2011,161.16,161.9804,151.71,155.89,41798000
25/3/2011,157.64,162.74,157.07,162.18,25371800
1/4/2011,161.54,164.42,161.12,164.27,19066300
8/4/2011,164.42,164.75,163.16,164.05,17602700
15/4/2011,163.44,166.34,162.3,166.21,22168000
21/4/2011,164.64,168.45,162.19,168.28,29758000
29/4/2011,167.65,173,167.23,170.58,26858900
6/5/2011,172.11,173.54,167.5,168.89,29465600
13/5/2011,168.39,172.77,167.82,169.92,23498700
20/5/2011,169.81,171.41,166.53,170.16,25997900
27/5/2011,168.58,168.69,165.9,167.5,22718600
3/6/2011,168.44,169.89,164.13,165.05,23342600
10/6/2011,164.76,165.96,162.87,163.18,20640600
17/6/2011,164.44,165.1,161.52,164.44,29385600
24/6/2011,163.7,166.81,163.59,165.07,22978000
1/7/2011,165.74,174.65,165.21,174.54,23400700
8/7/2011,173.52,177.77,173.52,176.49,20777900
15/7/2011,174.9,176.32,173.84,175.54,23838300
22/7/2011,174.73,185.63,173.58,185.18,37500900
29/7/2011,183.89,184.96,179.73,181.85,26294400
5/8/2011,182.6,183.69,166.52,172.98,41229200
12/8/2011,168.83,172.61,161.85,168.2,56678700
19/8/2011,171.32,174,157.13,157.54,47511700
26/8/2011,161.35,169.33,157.62,169.14,33789200
2/9/2011,170.58,173.72,166,166.98,26288300
9/9/2011,163.06,169.58,160.81,161.37,25328900
16/9/2011,159.64,172.99,158.76,172.99,33464200
23/9/2011,169.5,177.67,165.76,169.34,31790500
30/9/2011,170.96,180.91,169.86,174.87,36868400
7/10/2011,174.36,183.72,168.88,182.39,38117800
14/10/2011,183,190.53,182.9,190.53,26220900
21/10/2011,189.71,190.16,176.17,181.63,46796000
28/10/2011,181.51,188.07,179.03,187.45,28719000
4/11/2011,185.59,187.78,180.74,186.38,22918900
11/11/2011,186.22,187.88,181.16,187.38,20903100
18/11/2011,189.17,189.97,183.39,185.24,25522100
25/11/2011,183.37,183.96,177.06,177.06,16357400
2/12/2011,182.71,191.33,180.67,189.66,25843600
9/12/2011,191.18,194.9,190.32,194.56,24142900
16/12/2011,193.64,194.3,181.91,183.57,30186100
23/12/2011,184.51,187.33,179.04,184.75,27166800
30/12/2011,184.97,186.48,183.34,183.88,12119700
6/1/2012,186.73,188.71,182.31,182.54,19352900
13/1/2012,182.2,183.72,177.3472,179.16,26633200
20/1/2012,180.36,188.97,179.32,188.52,32020900
27/1/2012,187.91,192.79,187.67,190.46,22822200
3/2/2012,189.39,194.81,188.22,193.64,22703600
10/2/2012,192.48,194.46,191.28,192.42,18144100
17/2/2012,193.31,193.86,190.831,193.42,17149800
24/2/2012,193.73,199.23,192.46,197.76,17955300
2/3/2012,196.78,199.17,196.1,198.81,19330600
9/3/2012,198.36,201.19,196.812,200.62,21823600
16/3/2012,200.93,207.52,200.23,206.01,25846100
23/3/2012,205.71,206.53,203.702,205.48,17132200
30/3/2012,206.45,209.12,206.02,208.65,16007300
5/4/2012,208.96,210.69,204.46,205.47,15692400
13/4/2012,204.4,206.17,202.17,202.8,17522600
20/4/2012,204.74,207.64,197.521,199.6,30566700
27/4/2012,197.89,208.17,196.791,206.81,20048100
4/5/2012,206.71,208.929,204.4,204.99,14699600
11/5/2012,203.96,204.77,199.06,201.17,17219400
18/5/2012,199.92,201.4679,195.16,195.88,22381000
25/5/2012,195.98,198.26,193.2,194.3,17970000
1/6/2012,195.22,198.08,188.6,189.08,21714900
8/6/2012,188.34,195.8299,187,195.14,18002600
15/6/2012,196.6,199.27,192.14,199.1,19518700
22/6/2012,197.57,199.99,193.19,193.7,23194300
29/6/2012,192.48,195.81,188.9,195.58,18637100
6/7/2012,196.36,197.2,189.74,191.41,11920500
13/7/2012,190.76,191.14,181.85,186.01,22998800
20/7/2012,185.58,196.85,183.2,192.45,31507600
27/7/2012,189.78,197.41,188.2,196.39,18795600
3/8/2012,196.32,198.95,193.02,198.52,14944000
10/8/2012,198.76,200.88,197.24,199.29,12376100
17/8/2012,198.88,202,197.72,201.22,12373700
24/8/2012,200.69,201.13,194.2,197.77,14140300
31/8/2012,197.96,198.3,193.18,194.85,13113600
7/9/2012,196.61,199.5,193.25,199.5,15172300
14/9/2012,199.39,207.65,198.73,206.81,19339300
21/9/2012,205.55,207.99,205.3,205.98,24867400
28/9/2012,205.02,208.32,203.9,207.45,17962400
5/10/2012,208.01,211.79,207.94,210.59,17786100
12/10/2012,210.02,210.74,205.05,207.8,15209500
19/10/2012,208.88,211,193.18,193.36,37283100
26/10/2012,193.71,194.68,190.56,193.27,19824000
2/11/2012,194.8,198,193.29,193.43,14071200
9/11/2012,192.36,196.75,188.88,189.64,17977200
16/11/2012,190.03,190.88,184.78,186.94,18951000
23/11/2012,188.62,193.49,188.25,193.49,15826300
30/11/2012,192.45,193.37,189.27,190.07,21119100
7/12/2012,190.76,192.2,186.94,191.95,18850300
14/12/2012,192.17,194.8,191.26,191.76,19274500
21/12/2012,191.76,196.45,191.57,193.42,24598600
28/12/2012,193.05,193.83,189.83,189.83,11911900
4/1/2013,189.23,196.35,188.84,193.99,15943900
11/1/2013,193.4,195,191.28,194.45,16589700
18/1/2013,192.82,195,190.39,194.47,19748400
25/1/2013,194.36,208.58,194.01,204.97,27508900
1/2/2013,204.85,206.22,202.96,205.18,15901300
8/2/2013,204.19,205.02,198.68,201.68,16419900
15/2/2013,200.98,201.95,199.02,200.98,14498300
22/2/2013,200.6,201.89,198.11,201.09,13744500
1/3/2013,201.67,203.123,197.51,202.91,19419000
8/3/2013,202.59,210.74,202.55,210.38,18680900
15/3/2013,210.04,215.9,209.04,214.92,23433000
22/3/2013,212.9,215.82,210.11,212.08,18085500
28/3/2013,212.54,213.44,209.735,213.3,12516100
5/4/2013,212.8,214.89,206.34,209.41,16247600
12/4/2013,209.07,213.09,207.33,211.38,15273700
19/4/2013,210.44,212,189.76,190,35696400
26/4/2013,191.15,195.17,187.68,194.31,27976600
3/5/2013,194.78,205.319,194.65,204.51,26809200
10/5/2013,203.79,205,201.52,204.47,18700700
17/5/2013,204.18,209.5,202.04,208.44,21587300
24/5/2013,208.02,210.15,204.42,205.72,20259100
31/5/2013,207.44,211.98,206.04,208.02,16799600
7/6/2013,208.25,210.05,201.47,206.35,17768500
14/6/2013,206.97,206.98,200.34,202.2,14580500
21/6/2013,203.44,206.09,193.5401,195.46,22773400
28/6/2013,193.99,196.9,188.41,191.11,25092600
5/7/2013,192.15,195.16,190.26,194.93,12378100
12/7/2013,195.6,195.78,190.78,192.07,20715900
19/7/2013,192.42,200.94,191.68,193.54,31679400
26/7/2013,193.4,197.83,193.2804,197.35,14719100
2/8/2013,196.83,197.83,193.2215,195.16,15338600
9/8/2013,195.16,195.88,186.79,187.82,20128300
16/8/2013,186.97,189.99,185.34,185.34,16580500
23/8/2013,185.3,186.57,183.1685,185.42,14564700
30/8/2013,185.27,187,181.1,182.27,15052200
6/9/2013,183.63,185,182.31,183.03,11856200
13/9/2013,183.68,193.1,183.31,192.17,18194900
20/9/2013,193.7,194.89,190.02,190.02,22379100
27/9/2013,190.06,192.41,186.45,186.92,15079700
4/10/2013,185.56,186.74,183,184.1,16351900
11/10/2013,181.85,186.23,178.71,186.16,20859700
18/10/2013,185.41,186.99,172.57,173.78,45663100
25/10/2013,174.42,179.1,172.6301,176.85,29861500
1/11/2013,177.04,182.32,176.2,179.23,25853600
8/11/2013,179.9,181.39,177.35,179.99,25635300
15/11/2013,180.19,184.0487,179.66,183.19,25682800
22/11/2013,183.52,186.24,179.92,181.3,25637400
29/11/2013,180.25,180.76,177.31,179.68,20384900
6/12/2013,179.46,179.59,175.16,177.67,24816100
13/12/2013,177.99,178.152,172.73,172.8,21870800
20/12/2013,173.22,182,172.73,180.02,32267100
27/12/2013,181.05,186.5,180.61,185.08,12400800
3/1/2014,185.32,187.79,184.67,186.64,15248000
10/1/2014,187.15,190.35,185.3,187.26,22947500
17/1/2014,186.26,190.81,183.86,190.09,27635300
24/1/2014,190.23,190.39,179.64,179.64,38736900
31/1/2014,179.605,179.65,175.34,176.68,25559900
7/2/2014,176.02,177.56,172.19,177.25,25234000
14/2/2014,176.97,184.43,176.25,183.69,21312600
21/2/2014,183.18,185.71,182.32,182.79,19774200
28/2/2014,182.82,186.12,182.82,185.17,20734000
7/3/2014,183.33,188.92,182.82,187.68,20103400
14/3/2014,187.55,188.45,182.21,182.21,24057200
21/3/2014,182.66,188.7,182.66,186.67,30821100
28/3/2014,187.43,195.63,187.37,190.45,35465000
4/4/2014,191.64,195.13,191.28,191.77,29036500
11/4/2014,191.72,199.21,191.57,195.19,30598500
17/4/2014,196.24,198.71,187.01,190.01,30565200
25/4/2014,189.8,193,189.11,189.63,22312800
2/5/2014,191.14,196.86,190.58,191.44,21195300
9/5/2014,191.05,191.49,186.93,190.08,13925300
16/5/2014,191.12,193.03,185.93,187.06,19407200
23/5/2014,186.61,187.16,184.7,185.94,14066100
30/5/2014,184.8,185.65,182.33,184.36,15895800
6/6/2014,184.76,187.65,183.92,186.37,14243300
13/6/2014,186.22,187.64,180.91,182.56,18143900
20/6/2014,182.4,184.47,181.235,181.55,24186800
27/6/2014,181.92,183,179.27,181.71,17703900
3/7/2014,181.33,188.99,180.26,188.53,18382300
11/7/2014,187.61,188.9,186.21,188,14983700
18/7/2014,188.55,195.95,188.21,192.5,34217100
25/7/2014,191.3,195.9,189.25,194.4,19580700
1/8/2014,194.3,196.4,188.86,189.15,19838900
8/8/2014,189.35,189.95,183.58,186.63,14770900
15/8/2014,187.81,188.88,186.28,187.38,10927100
22/8/2014,188.1,192.07,187.76,190.41,11074800
29/8/2014,191.39,194.133,190.66,192.3,11487700
5/9/2014,192.68,192.97,190.06,191.2,9627700
12/9/2014,190.75,192.78,189.51,191.28,12878100
19/9/2014,191.42,195,190.58,194,20044000
26/9/2014,193.72,194.14,188.61,190.06,16209901
3/10/2014,188.51,190.85,186.24,188.67,14352364
10/10/2014,189.69,190.89,185.1,185.93,15795271
17/10/2014,185.49,186.65,178.69,182.05,24355568
24/10/2014,166.845,170.331,161.1,162.08,69701346
31/10/2014,162,165.59,161.8,164.4,27342119
7/11/2014,164.25,164.54,160.05,162.07,20603321
14/11/2014,161.9,164.49,161.61,164.16,20088151
21/11/2014,164.16,164.97,159.8,160.92,22273217
28/11/2014,161.54,163.86,161.01,162.17,17053892
5/12/2014,161.64,164.52,161.35,163.27,20945441
12/12/2014,163.29,163.33,155.33,155.38,23397756
19/12/2014,155.93,160.41,150.5,158.51,34588770
26/12/2014,158.33,163.09,158.33,162.34,12508916
2/1/2015,162,163.31,159.45,162.06,15698987
9/1/2015,161.27,161.27,154.03,159.11,24440360
16/1/2015,159,159.97,153.74,157.14,23272056
23/1/2015,156.7,157.6,151.07,155.87,31230797
30/1/2015,158.26,159.46,149.52,153.31,32927307
6/2/2015,154,158.71,151.51,156.72,22439830
13/2/2015,156,160.8,155.08,160.4,18164756
20/2/2015,159.75,164.49,159.73,163.65,14108892
27/2/2015,164.23,164.99,159.77,161.94,22941227
6/3/2015,161.68,161.89,158.06,158.5,21117049
13/3/2015,158.2,161.15,153.4,154.28,26135448
20/3/2015,155.05,163,154.8,162.88,25684872
27/3/2015,162.77,165.35,158.91,160.4,23569213
2/4/2015,161.31,163.6,158.39,160.45,16765545
10/4/2015,159.69,163.84,158.702,162.86,13917063
17/4/2015,162.37,164.96,160.03,160.67,17532781
24/4/2015,162.1,171.91,161.9,169.78,35436301
1/5/2015,170.89,175.1303,170.02,173.67,21874751
8/5/2015,174.47,176.3,168.86,172.68,16793441
15/5/2015,172.65,174.41,168.84,173.26,13435074
22/5/2015,173.44,174.44,171.93,172.22,11939607
29/5/2015,172.11,172.48,169.13,169.65,12435919
5/6/2015,170.21,171.5601,167.2,167.4,13868111
12/6/2015,167.17,170.44,163.37,166.99,18364270
19/6/2015,165.33,168.72,164.25,166.99,20761376
26/6/2015,167.65,169.97,165.23,165.46,20939777
2/7/2015,163.92,165.61,162.12,165.09,12979210
10/7/2015,163.83,167.4,162.2317,166.95,18143986
17/7/2015,167.93,172.52,167.52,172.51,17138495
24/7/2015,172.79,173.78,159.41,159.75,37075256
31/7/2015,159,162.06,158.5,161.99,15380412
7/8/2015,161.7,161.85,154.335,155.12,20138504
14/8/2015,156.77,157.4652,153.95,155.75,17165086
21/8/2015,155.2,156.69,148.7,148.85,19846207
28/8/2015,143.47,148.97,140.62,147.98,32508092
4/9/2015,147.26,148.4,141.85,143.7,21421138
11/9/2015,145.86,149.04,144.51,147.37,13916382
18/9/2015,147.37,149.68,143.98,144.51,20721826
25/9/2015,145.39,146.98,141.95,145.42,16815584
2/10/2015,144.42,145.71,140.56,144.58,19914471
9/10/2015,145.82,153.147,145.82,152.39,19465122
16/10/2015,152.4,152.58,148.58,150.39,17455488
23/10/2015,149.85,149.97,139.3,144.68,42068316
30/10/2015,144.75,145,137.33,140.08,34698762
6/11/2015,140.5,142.8,137.87,138.25,21526383
13/11/2015,137.92,138.08,131.65,131.75,25069755
20/11/2015,131.79,138.915,131.79,138.5,21083793
27/11/2015,138.53,139.34,137.12,138.46,13199481
4/12/2015,138.61,141.4,137.99,140.43,22935841
11/12/2015,140.16,140.41,133.91,134.57,21354563
18/12/2015,135.31,139.65,134.02,134.9,27823388
24/12/2015,135.83,139.305,134.02,138.25,16540309
31/12/2015,137.74,140.44,136.54,137.62,13538507
8/1/2016,135.6,136.89,131.32,131.63,25251873
15/1/2016,131.81,134.2799,128.87,130.03,29470082
22/1/2016,130.11,132.1,118,122.5,44203492
29/1/2016,122.1,124.79,120.65,124.79,27278749
5/2/2016,124.4,128.64,122.29,128.57,25527891
12/2/2016,126,127.51,116.901,121.04,32025579
19/2/2016,121.83,134,121.34,133.08,23958762
26/2/2016,133.84,134.92,129.68,132.03,20763400
4/3/2016,132,139.42,130.9,137.8,22557187
11/3/2016,137.28,142.9236,136.8718,142.36,23556160
18/3/2016,142.01,147.51,141.04,147.09,29886417
24/3/2016,147.3,149.28,144.49,147.95,17611709
1/4/2016,147.75,153.1,147.23,152.52,20439783
8/4/2016,152.34,153.52,147.81,149.35,18417556
15/4/2016,150.26,152.76,148.58,151.72,17443203
22/4/2016,151.75,153.14,142.61,148.5,37688644
29/4/2016,148.16,150.78,144.191,145.94,16956550
6/5/2016,146.56,147.97,142.9,147.29,21059912
13/5/2016,147.7,151.09,147.01,147.72,17034303
20/5/2016,147.65,149.99,143.955,147.25,16406443
27/5/2016,147.61,152.93,146.66,152.84,14910875
3/6/2016,152.56,153.81,151.54,152.89,13470239
10/6/2016,153.09,154.09,151.86,152.37,14920842
17/6/2016,151.63,152.72,149,151.99,15849580
24/6/2016,152.6,155.48,146.18,146.59,22214411
1/7/2016,146.18,152.97,142.5,152.35,19155814
8/7/2016,151.19,154.6,149.92,154.46,10213227
15/7/2016,154.6,161.4,154.5,159.78,18535456
22/7/2016,159.3,162.17,157.89,162.07,24775973
29/7/2016,162,163.6,160.03,160.62,13747991
5/8/2016,160.65,163.51,159.8,163.5,15067283
12/8/2016,162.73,164.95,161.52,161.95,19554950
19/8/2016,162.4,162.97,159.52,160.04,14873739
26/8/2016,160,161.34,157.85,158.32,13571765
2/9/2016,158.83,160.57,158.1,159.55,11286596
9/9/2016,159.88,161.76,155.65,155.69,15009419
16/9/2016,155.26,158.53,153.21,153.84,21990587
23/9/2016,154.87,157.22,153.87,154.98,12476162
30/9/2016,154.46,165,153.46,158.85,15801644
7/10/2016,158.06,158.53,154.86,155.67,11417766
14/10/2016,156.71,158.49,152.27,154.45,15614452
21/10/2016,154.45,155.89,147.79,149.63,31731091
28/10/2016,150.4,154.44,149.83,152.61,16009359
4/11/2016,152.76,154.33,151.67,152.43,15168515
11/11/2016,153.99,161.34,151,161.27,25292112
18/11/2016,161.25,161.86,157.55,160.39,16168917
25/11/2016,160.69,163.19,160.3697,163.14,11269212
2/12/2016,163.2,164.66,158.3,160.02,19370850
9/12/2016,160.85,166.72,158.93,166.52,17154330
16/12/2016,166.72,169.952,165.07,166.73,23953742
23/12/2016,166.83,168.25,165.25,166.71,13209502
30/12/2016,166.98,167.98,165.5,165.99,7770697
6/1/2017,167,169.92,166.01,169.53,11943248
13/1/2017,169.47,169.8,165.34,167.34,16710843
20/1/2017,166.69,170.64,165.8,170.55,26891514
27/1/2017,170.08,179.25,170.01,177.3,24898161
3/2/2017,176.98,177.07,172.89,175.82,16952754
10/2/2017,175.31,178.8701,174.38,178.68,15458288
17/2/2017,179.24,182.79,178.35,180.67,15587334
24/2/2017,180.6,182.5,179.12,181.35,13082284
3/3/2017,181.19,182.55,179.28,180.05,14713309
10/3/2017,179.72,181.29,175.88,177.83,18283618
17/3/2017,177.85,179,174.75,175.65,20678038
24/3/2017,175.65,176.23,172.8,173.83,16816026
31/3/2017,172.69,175,172.0937,174.14,15949938
7/4/2017,173.82,176.33,171.28,172.14,20657952
13/4/2017,172.53,172.56,168.98,169.53,15162492
21/4/2017,169.75,171.69,159.6,160.38,22353091
28/4/2017,161.29,162.04,159.63,160.29,22585454
5/5/2017,160.05,160.42,153,155.05,28746997
12/5/2017,152.8,153.47,149.79,150.37,28432713
19/5/2017,150.62,154.14,150.11,151.98,23606431
26/5/2017,152.1,153.73,151.23,152.49,14563625
2/6/2017,151.95,153.2,151.59,152.05,13583558
9/6/2017,151.82,154.265,150.8,154.1,20653101
16/6/2017,154.19,157.2,152.94,155.38,23761609
23/6/2017,155.51,155.86,153.39,154.11,18294998
30/6/2017,154.71,155.75,153.14,153.83,13465670
7/7/2017,153.58,156.025,152.14,152.94,11462576
14/7/2017,152.91,154.615,152.05,154.24,15015697
21/7/2017,153.59,154.29,146.51,147.08,39223438
28/7/2017,147,147.49,143.64,144.29,21206630
4/8/2017,144.38,145.67,144.17,145.16,16503121
11/8/2017,145,145.09,141.19,141.84,18161288
18/8/2017,142,143.34,139.58,139.7,18585485
25/8/2017,139.59,144.19,139.13,143.74,15927109
1/9/2017,144.11,144.56,141.9,144.08,17765494
8/9/2017,143.5,144.64,141.64,142.45,13803467
15/9/2017,143.54,146.38,143.01,144.82,24882951
22/9/2017,144.81,145.8911,144.22,145.13,16890140
29/9/2017,145.12,147.42,144.21,145.08,18131168
6/10/2017,145.35,147.54,145.21,146.48,12252293
13/10/2017,146.5,148.95,146.35,147.1,16128636
20/10/2017,147.22,162.48,146.18,162.07,56148944
27/10/2017,162.05,162.51,152.911,153.68,28529638
3/11/2017,153.76,154.93,151.49,151.58,19467703
10/11/2017,151.77,151.82,149.14,149.16,21891991
17/11/2017,148.88,150.15,146.211,148.97,23731918
24/11/2017,150.64,152.45,149.9,151.84,13728716
1/12/2017,152.06,155.02,151.62,154.76,24386604
8/12/2017,155.67,156.8,153.26,154.81,20236835
15/12/2017,154.97,157.85,152.03,152.5,31101402
22/12/2017,153.41,154.18,151.49,152.5,20045931
29/12/2017,152.51,154.72,152.5,153.42,10573732
5/1/2018,154.5,162.9,153.54,162.49,26160206
12/1/2018,162.66,164.94,161.7,163.14,22376145
19/1/2018,165.1,171.13,161.3,162.37,51246304
26/1/2018,161.51,168.72,161.11,167.34,28170112
2/2/2018,167.45,168.39,158.87,159.03,21842492
9/2/2018,157.89,158.5,144.4,149.51,38856237
16/2/2018,150.9,157.79,149.64,156.18,25701914
23/2/2018,155.79,156.79,152.79,155.52,14987102
2/3/2018,155.81,159.78,151.88,154.49,18831762
9/3/2018,154.12,159.58,153.75,159.31,22842811
16/3/2018,159.64,162.11,157.74,160.26,25076217
23/3/2018,159.71,159.89,148.54,148.89,21959274
29/3/2018,151.21,154.87,150.28,153.43,14934365
6/4/2018,153.34,154.92,147.45,150.57,20949699
13/4/2018,151.8,159.22,151.74,156.71,21372171
20/4/2018,157.99,162,144.51,144.9,51127683
27/4/2018,145.03,147.36,144.11,146.48,25028049
4/5/2018,146.86,147.38,139.9,143.91,23464605
11/5/2018,144,144.85,141.28,144.14,20021856
18/5/2018,144.47,145.19,142.92,144.08,16304020
25/5/2018,144.95,146.2,142.95,143.64,16951460
1/6/2018,142.53,143.1,140.21,141.95,20343954
8/6/2018,142.3,146.7,142.18,146.14,18618365
15/6/2018,146.62,147.52,143.7,145.39,21311072
22/6/2018,144.18,144.52,140.78,141.28,21004666
29/6/2018,140.4,141.36,137.45,139.7,25451478
6/7/2018,138.28,142.94,138.2,142.48,12024030
13/7/2018,142.59,146.98,142.47,145.9,17395351
20/7/2018,145.67,150.54,142.74,146.35,36572622
27/7/2018,146.35,149.27,144.66,145.15,19940363
3/8/2018,144.8,147.92,142.33,147.7,24366161
10/8/2018,146.95,147.64,143.88,144.48,17100909
17/8/2018,144.15,146.39,142,146.06,17890077
24/8/2018,146.37,147.16,144.75,146.04,12992907
31/8/2018,146.94,147.93,145.25,146.48,15929583
7/9/2018,145.98,147.66,144.81,145.45,15394651
14/9/2018,146.6,149.3,145.25,148.33,20298346
21/9/2018,148.44,152.6,147.47,151.35,37327961
28/9/2018,151.1,153.35,148.36,151.21,22847744
5/10/2018,151.71,154.36,147.87,149.03,18943237
12/10/2018,148.5,149.07,138.78,140.85,27703434
19/10/2018,140.38,145.45,127.96,129.1,50928336
26/10/2018,129.58,131.9,123.71,124.79,36964774
2/11/2018,119.34,123.95,114.09,115.67,87773431
9/11/2018,116.1,125.06,116,123.54,48482997
16/11/2018,123.5,123.57,119.51,121.57,23510061
23/11/2018,121.63,122.18,116.7,117.19,18035587
30/11/2018,118.37,124.69,118.06,124.27,27471124
7/12/2018,125.67,126.59,118.87,119.34,25801474
14/12/2018,119.74,123.81,118.52,119.9,23701178
21/12/2018,119.07,120.27,110.44,110.94,39485288
28/12/2018,109.9,114.8,105.94,113.03,21630293
4/1/2019,113.33,117.49,111.69,117.32,18047093
11/1/2019,117.5,121.86,116.67,121.46,19780844
18/1/2019,120.51,124.72,119.76,123.82,23616108
25/1/2019,123.3,135,121.54,133.97,44147478
1/2/2019,133.1,135.41,132.58,134.1,23585862
8/2/2019,134.02,136.65,132.12,133.71,21874687
15/2/2019,134.29,138.19,133.91,138.03,17299173
22/2/2019,137.81,139.38,137.22,139.25,13238819
1/3/2019,140,140.49,137.72,139.2,15273342
8/3/2019,139.99,140.08,133.58,135.09,18558647
15/3/2019,136.03,140.33,135.84,139.43,20959826
22/3/2019,139.83,142.12,138.72,139.45,17883337
29/3/2019,139.06,141.22,138.35,141.1,14257045
5/4/2019,141.51,144.22,141.51,143.28,14574262
12/4/2019,143.02,144.44,141.84,144.35,13675882
18/4/2019,144.4,145.39,136.26,140.33,27390537
26/4/2019,139.42,141.31,137.71,139.44,16961387
3/5/2019,139.15,141.81,138.68,140.25,16772230
10/5/2019,138.3,140.69,132.42,135.32,19509963
17/5/2019,133.28,136.11,130.96,134.32,16426011
24/5/2019,133.53,137.06,130.44,132.28,15557532
31/5/2019,132.13,132.64,126.85,126.99,14869322
7/6/2019,127.1,134.72,127.06,133.31,16193845
14/6/2019,134.38,136.46,133.91,135.15,13722199
21/6/2019,135.39,139.54,134.7,139.2,15851123
28/6/2019,139.2,140.15,137.84,137.9,15575818
5/7/2019,139.6,141.82,139.28,141.38,9862722
12/7/2019,141.05,142.92,139.13,142.74,13194248
19/7/2019,142.89,151.58,141.95,149.68,31893327
26/7/2019,150.16,151.94,148.38,151.36,16794485
2/8/2019,151.11,152.95,145.59,147.25,22876887
9/8/2019,144.98,145.1,135.35,136.13,28623442
16/8/2019,135.66,136.57,130.25,133.76,20933133
23/8/2019,134.88,136.33,128.83,129.57,16504912
30/8/2019,131.05,136.07,129.16,135.53,16211916
6/9/2019,134.85,141.7,133.33,140.57,12663912
13/9/2019,140.59,145.46,140.46,143.67,17776693
20/9/2019,142.56,145.03,140.51,141.88,15262993
27/9/2019,141.19,145.09,140.56,143.24,12376163
4/10/2019,143.73,147.35,139.18,142.99,15911420
11/10/2019,142.26,144.5,138.25,142.76,14096608
18/10/2019,142.31,143.72,132.25,134.09,34208011
25/10/2019,132.61,135.93,130.9,135.44,19388201
1/11/2019,136,136.63,133.2,135.53,16136475
8/11/2019,136.24,139.14,136.16,137.61,17174941
15/11/2019,137.2,137.2,133.33,134.4,16169172
22/11/2019,134.3,135.38,132.75,134.34,16963107
